"date","aqi","pm2.5","pm10","so2","co","no2","o3"
"2014-12-12","67","43.1","70.6","42.2","1.179","40.3","58"
"2014-12-13","107","79.3","116.6","70.2","1.77","64","40"
"2014-12-14","183","139.7","176.4","102.1","2.483","75.5","38"
"2014-12-15","187","134.4","205.9","70.1","2.796","60","58"
"2014-12-16","53","23.1","57","47","0.972","34.2","55"
"2014-12-17","104","74.9","127.9","72.9","1.766","66","48"
"2014-12-18","257","206.4","290","120.3","3.115","105.8","20"
"2014-12-19","166","127.7","170.9","67.1","2.356","60.4","62"
"2014-12-20","44","29.8","41.9","46.8","0.987","39.4","46"
"2014-12-21","56","33.1","62","46.3","0.981","37.9","58"
"2014-12-22","172","130.8","202.8","117.4","2.6","79.3","35"
"2014-12-23","238","187.5","247","124.6","2.691","97.3","21"
"2014-12-24","158","123.1","153","65.2","2.384","72","61"
"2014-12-25","116","85.1","112.8","77.7","2.118","65.3","63"
"2014-12-26","155","117.5","159.3","83.5","2.504","93.2","46"
"2014-12-27","333","282","344","176.3","3.699","113.7","13"
"2014-12-28","372","328.2","405","127.3","3.867","113","38"
"2014-12-29","325","274","355","138.4","3.789","119.3","45"
"2014-12-30","159","122.3","181","77.9","2.621","83.5","38"
"2014-12-31","87","20.7","121.6","27.3","0.748","24.5","64"
"2015-01-01","89","61.1","104.1","66.7","1.373","55.1","45"
"2015-01-02","98","69","112.2","62.8","1.815","56.8","50"
"2015-01-03","220","179.2","262.3","133.3","2.885","91.1","22"
"2015-01-04","384","314.4","450.8","175","5.927","175.8","12"
"2015-01-05","163","116.2","192.3","77.5","3.826","70","49"
"2015-01-06","54","29.1","66.1","39.3","1.161","40.2","55"
"2015-01-07","110","76.3","144","85.7","2.174","63.4","28"
"2015-01-08","159","118","203","114.7","3.172","93.3","16"
"2015-01-09","182","138.7","224.6","84.7","3.304","87.4","53"
"2015-01-10","232","183.3","296.4","132.8","3.576","110","45"
"2015-01-11","88","59.3","101.3","59.5","1.658","59.7","42"
"2015-01-12","61","36.1","70","60.9","1.396","62.1","45"
"2015-01-13","154","115.9","193.6","101.1","2.116","85.3","29"
"2015-01-14","256","204.6","310","100.5","3.936","111","7"
"2015-01-15","262","211","275","107.7","4.111","89.7","7"
"2015-01-16","138","99.6","146.3","56.5","2.111","54","59"
"2015-01-17","55","37.3","59.9","43.8","1.006","50.8","60"
"2015-01-18","138","92.6","175.1","75.1","1.524","56.2","55"
"2015-01-19","70","30.5","87.8","52.7","1.167","59.6","49"
"2015-01-20","124","87.6","173.6","80.5","2.485","75.5","20"
"2015-01-21","101","68.6","123.6","59.2","2.133","56.9","53"
"2015-01-22","118","88.3","133","67.3","1.912","63.9","56"
"2015-01-23","194","150.9","241.8","89.1","2.596","86.8","27"
"2015-01-24","148","110.7","177.5","53","2.366","65.4","45"
"2015-01-25","106","77.9","115.6","66.6","2.048","52.5","49"
"2015-01-26","191","146.1","201.4","53.9","2.537","58.4","37"
"2015-01-27","35","17.8","36.5","22.3","0.842","31.7","61"
"2015-01-28","87","62.7","108.9","82.4","1.877","69","33"
"2015-01-29","85","60.2","90.2","58","1.163","43.5","49"
"2015-01-30","41","18.6","44.2","28.8","0.634","33.3","59"
"2015-01-31","61","37.5","72.7","48.9","1.047","51","57"
"2015-02-01","176","134.5","205.1","105.1","2.738","89.8","35"
"2015-02-02","167","126.3","180.1","126.8","2.111","98.7","27"
"2015-02-03","196","149.9","206","107.5","2.37","86.9","55"
"2015-02-04","47","18","50.3","32.8","0.62","28.5","60"
"2015-02-05","46","26.9","53.7","36.4","0.819","41.1","70"
"2015-02-06","139","105","167","102.2","2.067","72.6","42"
"2015-02-07","104","58.5","130.3","49.2","1.328","49","52"
