"date","aqi","pm2.5","pm10","so2","co","no2","o3"
"2016-04-18","36","18.3","33.7","2.4","0.304","22.7","107"
"2016-04-19","98","72","101","19.5","1.301","65.4","50"
"2016-04-20","91","67.6","87.3","8.5","0.857","42.2","131"
"2016-04-21","145","99.6","160.4","7.2","0.977","60.7","139"
"2016-04-22","78","34.6","106","2","0.241","21.3","111"
"2016-04-23","49","21.8","54.9","3.2","0.32","29.9","109"
"2016-04-24","116","84.4","147.8","22.1","0.891","53.7","185"
"2016-04-25","120","88.6","141.9","13.9","0.724","33.8","187"
"2016-04-26","102","76.2","126.2","25.6","1.366","43.5","155"
"2016-04-27","118","89.4","107.1","9.8","1.082","61.5","104"
"2016-04-28","113","83.6","90.6","7","0.991","50.6","208"
"2016-04-29","156","119.7","150","16.7","1.31","62.3","227"
"2016-04-30","207","161.7","179","9.5","1.452","62.5","268"
"2016-05-01","240","191.6","176.9","24.3","2.26","42.5","283"
"2016-05-02","80","50.5","100.5","2.5","0.525","20.1","103"
"2016-05-03","56","23.8","65.2","2.2","0.425","27.8","107"
"2016-05-04","53","28.5","57.8","3.8","0.541","49.5","141"
"2016-05-05","92","53.2","112.1","14.4","0.942","45.7","141"
"2016-05-06","126","64.7","196.4","2","0.225","13.3","97"
"2016-05-07","45","21.8","45","2.8","0.276","26.7","140"
"2016-05-08","87","60.9","108.1","15.6","0.738","45.5","171"
"2016-05-09","56","35.6","62.6","4.4","0.523","37.3","92"
"2016-05-10","60","40.6","66.4","3.6","0.544","36.9","172"
"2016-05-11","191","146.3","173.3","12.6","1.086","35.8","188"
"2016-05-12","62","38.6","37.3","2.6","0.518","27","91"
"2016-05-13","55","32.3","60.8","5.7","0.602","43.4","146"
"2016-05-14","58","39.1","32.5","2.7","0.533","35.7","96"
"2016-05-15","56","35.6","23.9","2.3","0.521","35.8","93"
"2016-05-16","53","24","55.5","3.2","0.494","44.7","135"
"2016-05-17","89","56.2","103.4","11","0.613","51","259"
"2016-05-18","90","59.3","98.3","9","0.537","35","204"
"2016-05-19","125","85.8","112","14.9","0.769","38.5","255"
"2016-05-20","124","88.5","111.6","20.5","1.077","48.7","266"
"2016-05-21","103","69.3","87.3","18.1","0.866","45.7","260"
"2016-05-22","81","47.8","83.3","7.7","0.674","52.6","232"
"2016-05-23","89","65.4","93.8","15.5","0.982","48.5","176"
"2016-05-24","44","17.5","40.8","3.1","0.328","22.9","137"
"2016-05-25","34","11.8","28.2","3.1","0.319","22.7","128"
"2016-05-26","53","22.3","58.1","2.2","0.333","31","119"
"2016-05-27","79","48","106","12.5","0.638","50","198"
"2016-05-28","81","47.1","84.7","9.7","0.644","38.3","214"
"2016-05-29","62","33","68.9","4.6","0.462","29.7","178"
"2016-05-30","116","80.8","145.7","15.8","1.079","51","317"
"2016-05-31","88","49.4","112.6","11","0.862","36.3","136"
"2016-06-01","63","35.4","68.1","5.6","0.648","40.6","189"
"2016-06-02","92","54.1","86.7","8.7","0.746","51.8","239"
"2016-06-03","110","80.8","124.7","20.8","1.189","62","242"
"2016-06-04","122","86.7","122.6","16.1","0.864","37.2","258"
"2016-06-05","102","72","103","13.9","0.854","37.7","251"
"2016-06-06","116","85.8","107.5","7.8","0.88","33.9","274"
"2016-06-07","81","58.3","70.9","2.2","0.831","24.9","158"
"2016-06-08","163","125.3","99.5","2.3","1.207","35.4","251"
"2016-06-09","158","111.3","70.6","6.8","1.054","34.9","235"
"2016-06-10","76","53.4","41.1","2.3","0.664","20.2","239"
"2016-06-11","33","10.6","24.4","2.2","0.35","22","123"
"2016-06-12","102","66.9","77.7","6.7","0.972","34.1","225"
"2016-06-13","65","46.8","30.8","2.5","0.617","29","119"
"2016-06-14","53","36.2","16.2","2.1","0.602","25.4","103"
"2016-06-15","38","18.8","30.9","2.1","0.497","29.3","167"
"2016-06-16","55","25.4","53.7","2.2","0.564","46.8","187"
"2016-06-17","52","23.9","56.4","2.3","0.548","45.8","124"
"2016-06-18","76","40.5","71.8","4.1","0.682","45.8","223"
"2016-06-19","99","60.9","90.8","4.7","0.751","39.1","253"
"2016-06-20","127","89.8","111.3","5.4","1.02","28.3","254"
"2016-06-21","120","88","97.8","2.3","0.902","30.6","261"
"2016-06-22","80","54.6","75","2.3","0.73","32.1","247"
"2016-06-23","108","79.8","106.7","5.8","1.085","37.1","206"
"2016-06-24","33","14.9","30.1","2.2","0.617","30.6","97"
"2016-06-25","35","16.7","33.8","2.3","0.359","29","119"
"2016-06-26","73","40.6","75.7","5.2","0.515","42","240"
"2016-06-27","82","59.3","90","7","0.692","40.5","175"
"2016-06-28","90","67.1","28.9","2","0.643","30.6","92"
"2016-06-29","146","111.6","24.5","2","0.877","33","203"
"2016-06-30","95","62.8","42.5","2.1","0.723","33.6","214"
"2016-07-01","35","13.8","27.3","2","0.394","23.6","153"
"2016-07-02","78","46.3","63.5","2.5","0.667","37.9","189"
"2016-07-03","107","79","105.3","7.8","0.957","44.5","228"
"2016-07-04","172","132.7","107","5","1.246","32.3","231"
"2016-07-05","127","94.3","92.8","5","1","30.3","247"
"2016-07-06","110","74.5","96.7","5.1","0.924","35.4","233"
"2016-07-07","146","110.6","127.5","7.7","1.254","32.2","248"
"2016-07-08","122","91.4","105.8","5.6","1.195","34.1","232"
"2016-07-09","108","81.4","85.8","3.8","0.794","32.6","224"
"2016-07-10","128","93.2","95.4","4.1","0.815","28.4","210"
"2016-07-11","116","87.8","100.6","6.8","0.715","28.7","203"
"2016-07-12","52","32.9","43.9","4","0.579","29.2","115"
"2016-07-13","46","19.4","34.6","2.4","0.492","32.1","186"
"2016-07-14","57","34.8","63.7","4.2","0.821","42.4","149"
"2016-07-15","52","36.3","29.2","2","0.7","30.2","89"
"2016-07-16","53","37","42.9","2.8","0.742","38.5","95"
"2016-07-17","104","77.3","86.8","2.9","1.121","42.6","250"
"2016-07-18","142","107.9","120.9","4.2","1.267","52.3","150"
"2016-07-19","132","99.8","67.6","2.5","1.263","45.9","57"
"2016-07-20","54","37.3","3.4","2.1","0.746","19.1","57"
"2016-07-21","38","25.4","29.6","2","0.838","26.5","62"
"2016-07-22","102","76.5","46.9","2.1","1.071","31.5","169"
"2016-07-23","164","124.2","108","2.3","1.204","35.3","209"
"2016-07-24","91","67","70.3","2.5","0.888","31.5","237"
"2016-07-25","66","43.6","52","2.8","0.821","30.2","148"
"2016-07-26","36","18.3","33.8","2.9","0.575","22.4","158"
"2016-07-27","78","49","71.4","2","0.75","35.2","286"
"2016-07-28","68","46.6","57.1","2.1","0.667","30.3","218"
"2016-07-29","155","117.1","120.7","2.3","1.233","31.8","243"
"2016-07-30","175","116.3","183.7","1.8","1.392","27.3","118"
"2016-07-31","75","54.9","38.2","2.1","1.013","31.5","112"
"2016-08-01","92","67.8","68","2.7","1.196","29.8","194"
"2016-08-02","78","52","44","2.2","1.042","30.9","170"
"2016-08-03","90","55.3","70.7","2.6","0.921","32.4","243"
"2016-08-04","133","101","107.5","2.4","1.438","33.4","248"
"2016-08-05","87","64","74.8","2.6","0.838","28.2","179"
"2016-08-06","134","101.3","116.7","2.1","0.983","33.1","171"
"2016-08-07","34","19.7","20.5","2.3","0.638","18.1","135"
"2016-08-08","53","31.4","43.7","2.5","0.796","26.2","164"
"2016-08-09","71","45.3","65","5.8","1.158","38.2","231"
"2016-08-10","111","83.3","94","2.6","0.938","26.9","169"
"2016-08-11","113","85.5","101.8","3.5","0.963","28","180"
"2016-08-12","85","60.8","74","4.4","0.863","37.9","91"
"2016-08-13","38","23","36.9","3.6","0.683","40.5","69"
"2016-08-14","47","20.2","44.8","3.1","0.604","37.7","193"
"2016-08-15","38","21.5","36.9","2.3","0.613","29.8","96"
"2016-08-16","44","23.7","39.1","2","0.596","32","176"
"2016-08-17","85","61.3","76.8","2.6","0.979","58.2","53"
"2016-08-18","103","76.9","1.7","2","1.613","41.9","52"
"2016-08-19","37","19","23.5","2.1","0.921","25","130"
"2016-08-20","81","53.6","66.2","2","1.048","37","235"
"2016-08-21","90","53.1","73.6","2.2","0.938","41.1","295"
"2016-08-22","76","51.5","71.7","4.2","0.926","32","172"
"2016-08-23","94","69.9","92.3","5.8","0.904","41.5","156"
"2016-08-24","108","81.1","97.5","3.5","1.05","48.4","148"
"2016-08-25","37","20","27.5","2.1","0.417","24","83"
"2016-08-26","30","10.3","25.2","2","0.371","31.6","100"
"2016-08-27","40","14.9","38.2","2.8","0.446","39.5","92"
"2016-08-28","33","11.2","29.1","2.3","0.317","34","101"
"2016-08-29","46","18.5","45.3","3.1","0.483","44.5","132"
"2016-08-30","63","30","64.8","3.2","0.617","48.4","204"
"2016-08-31","38","17.5","39.2","3.2","0.45","41.1","98"
"2016-09-01","31","7.7","30.6","2.5","0.333","30.6","79"
"2016-09-02","34","12.3","33.8","2.1","0.396","32.6","70"
"2016-09-03","40","19.5","41.9","2.3","0.45","33.9","177"
"2016-09-04","107","79.4","103.7","5.2","1.021","46.1","194"
"2016-09-05","47","27.9","40.3","2.1","0.525","31.6","100"
"2016-09-06","36","17.9","36.1","3","0.488","38.3","86"
"2016-09-07","51","29","44.8","3.5","0.583","34.7","192"
"2016-09-08","41","22","40.5","2.5","0.591","44","120"
"2016-09-09","40","18.6","38.8","3","0.504","42.7","80"
"2016-09-10","39","16.3","40.5","2.7","0.475","42.2","108"
"2016-09-11","50","33.3","46.2","2.2","0.8","30.8","136"
"2016-09-12","47","32.8","45","2.1","0.754","35.2","145"
"2016-09-13","116","87.1","93.3","2.9","1.083","53.8","169"
"2016-09-14","135","101.6","111","3.8","1.125","48.9","196"
"2016-09-15","101","73.2","87.2","3.6","0.904","44.2","207"
"2016-09-16","183","136","147.3","3.8","1.171","39.3","215"
"2016-09-17","62","42","43.5","2.5","0.787","36","82"
"2016-09-18","36","24.5","14.1","2.2","0.6","29.3","24"
"2016-09-19","31","12.3","25.9","2","0.433","32.5","80"
"2016-09-20","40","19.8","39.7","2.5","0.542","44.4","110"
"2016-09-21","89","64.5","96.6","4.6","0.954","75.2","58"
"2016-09-22","135","102.5","122.9","7.2","1.083","58.2","143"
"2016-09-23","164","124.6","63.7","3.3","1.15","45.6","217"
"2016-09-24","151","116","129","3.9","1.096","53.3","215"
"2016-09-25","214","166.6","155.2","3.7","1.542","52.5","114"
"2016-09-26","81","59.4","49.3","2.4","1.192","44.6","82"
"2016-09-27","44","26","33.6","2","0.646","25.2","65"
"2016-09-28","29","14.8","30.5","2.8","0.404","35.5","67"
"2016-09-29","76","52.4","81.1","5.3","0.674","58.2","116"
"2016-09-30","131","98.8","134","7","0.938","74.8","180"
"2016-10-01","216","167.2","198.6","11","1.338","85.9","149"
"2016-10-02","236","185.6","192.5","6","1.4","73.9","156"
"2016-10-03","160","121.4","145.5","3.4","1.146","60.2","151"
"2016-10-04","57","34.9","53.9","3.4","1.079","36.9","75"
"2016-10-05","79","56.8","66.4","2.1","1.213","40.4","71"
"2016-10-06","97","72.4","86.5","4","1.633","49.1","23"
"2016-10-07","57","40.8","12","2.1","1.638","43.5","35"
"2016-10-08","26","11.6","23.6","2.3","0.425","24.5","68"
"2016-10-09","56","31.6","62.4","4.3","0.717","52.4","51"
"2016-10-10","117","87.3","121.2","9.4","1.158","76.7","41"
"2016-10-11","155","117.2","141.6","7.5","1.413","67.1","75"
"2016-10-12","104","77.5","98.8","6","1.167","63.2","78"
"2016-10-13","195","152.1","176.5","4.6","1.513","74.8","94"
"2016-10-14","293","242.9","284.5","5.9","2.004","93.8","102"
"2016-10-15","239","189.4","218.6","4.2","1.954","87","6"
"2016-10-16","156","118.5","28.3","3.2","1.054","58.8","73"
"2016-10-17","88","63.3","80.9","2.5","0.904","52.7","84"
"2016-10-18","155","118.5","154.8","5.5","1.758","71.7","15"
"2016-10-19","278","228.3","247.8","5.2","2.233","83","63"
"2016-10-20","126","94.5","95.2","6.5","1.475","55.5","37"
"2016-10-21","61","43.6","20.3","2","0.833","41.2","34"
"2016-10-22","25","14.8","13.3","2.1","0.558","29.8","40"
"2016-10-23","46","27.3","48.8","3.6","0.617","43.6","46"
"2016-10-24","90","62.5","110.5","3","1.133","58.5","7"
"2016-10-25","132","99.6","134.5","3","1.45","73.4","12"
"2016-10-26","78","45.5","81.2","3.3","0.813","50.4","59"
"2016-10-27","52","31.2","53.1","5","1.038","50.8","15"
"2016-10-28","27","11.4","22.4","2.4","0.404","29.5","65"
"2016-10-29","52","24.4","57.9","4.3","0.55","46.8","52"
"2016-10-30","68","45.8","84.7","5.5","0.775","44.6","60"
"2016-10-31","25","8.6","22.9","3.4","0.304","17.8","61"
"2016-11-01","63","41.9","69.1","8.2","0.713","53.2","49"
"2016-11-02","138","104.6","146.4","10.2","1.446","81.6","32"
"2016-11-03","235","189.3","234.2","9.3","2.483","103.5","15"
"2016-11-04","294","243.8","286.7","5.6","3.404","117.5","20"
"2016-11-05","232","183","200.3","4.7","3.179","97.5","53"
"2016-11-06","97","71.9","91.8","9.4","1.183","55.5","49"
"2016-11-07","58","41.1","51.9","3.6","0.825","40.7","55"
"2016-11-08","57","35.9","61.4","6.4","0.804","51.6","48"
"2016-11-09","194","152.6","188.3","13.6","2.488","84.5","6"
"2016-11-10","202","156.7","192.4","8.9","1.863","71.5","24"
"2016-11-11","109","81.8","121.2","6.9","1.629","64.7","26"
"2016-11-12","100","75","123.5","9.7","1.539","65.8","42"
"2016-11-13","127","95.1","153.3","10.8","2.204","71.1","4"
"2016-11-14","78","44.4","82.6","4","0.979","37","67"
"2016-11-15","58","36","69","12.4","1.235","59.4","33"
"2016-11-16","129","97.2","140.7","15.6","2.148","79.6","35"
"2016-11-17","151","114.2","161.6","22","2.546","71","8"
"2016-11-18","241","190.8","285.2","19.4","3.752","86.9","3"
"2016-11-19","168","128.9","156.6","9.3","1.921","66.3","66"
"2016-11-20","76","55","57.7","4.4","1.146","43.1","34"
"2016-11-21","20","10","13.7","3","0.375","14.7","62"
"2016-11-22","22","8.5","21.6","4.2","0.4","19.8","58"
"2016-11-23","35","19.1","34.1","8.5","0.579","34.5","50"
"2016-11-24","97","69.7","97.1","17","1.346","67.4","35"
"2016-11-25","199","157.6","199.9","24","2.588","96.1","10"
"2016-11-26","316","265","367.6","22.3","3.471","116.7","25"
"2016-11-27","81","59.7","98.4","7.4","1.017","47.7","62"
"2016-11-28","83","60.2","97.8","17.6","1.613","76.2","20"
"2016-11-29","129","97.5","145.2","25.7","2.613","81.8","6"
"2016-11-30","125","92.5","132.2","15.3","2.213","69","62"
