"date","aqi","pm2.5","pm10","so2","co","no2","o3"
"2013-12-02","65","56.6","99.2","21.1","1.552","89.8","117"
"2013-12-03","118","113.9","167","34.2","2.192","132","151"
"2013-12-04","151","102.2","138.6","30.2","1.716","97.9","125"
"2013-12-05","133","108.2","108.4","26.8","1.093","81.6","112"
"2013-12-06","123","86.6","129.1","35.3","1.354","88.7","128"
"2013-12-07","118","100.7","126.8","34.6","1.323","85.9","134"
"2013-12-08","155","106","136.2","29.3","1.52","96.2","120"
"2013-12-09","166","131.1","157","40.3","1.645","77.1","124"
"2013-12-10","181","142.9","160.5","42.9","1.704","57.7","132"
"2013-12-11","175","115.6","135.3","39","1.43","52.5","102"
"2013-12-12","132","105.9","127","32.2","1.266","64.6","58"
"2013-12-13","176","133.9","162.4","22.9","1.49","64.9","41"
"2013-12-14","138","76","95.3","5.9","1.184","46.4","37"
"2013-12-15","84","44.5","67.8","4.8","1.068","35.1","42"
"2013-12-16","34","10.8","21.4","5.6","1.269","35.7","40"
"2013-12-17","20","16.3","22.5","10.5","1.22","38.5","19"
"2013-12-18","30","18.7","27.9","10.4","0.835","22","61"
"2013-12-19","37","31","46.3","10.5","0.712","31.2","79"
"2013-12-20","56","45.7","69.5","16.4","0.824","43","84"
"2013-12-21","84","77.3","101.2","25","0.97","45.7","105"
"2013-12-22","106","76.5","96.4","28","1.017","50.9","103"
"2013-12-23","104","76.4","96.2","28.8","1.078","60.8","106"
"2013-12-24","95","71.4","93.6","29.6","1.103","58.8","107"
"2013-12-25","106","86.7","107.3","31.9","1.182","63.5","111"
"2013-12-26","111","75.9","97.6","30.1","1.044","52.2","122"
"2013-12-27","128","124.3","148.7","53","1.397","41.5","124"
"2013-12-28","172","100","132.7","31.8","1.249","53","98"
"2013-12-29","96","55.5","85.1","21.5","1.093","57.4","96"
"2013-12-30","90","81.7","114.6","33.1","1.498","88.9","99"
"2013-12-31","124","93.6","123","36.8","1.477","84.3","117"
"2014-01-01","122","98.1","128.7","29.3","1.896","98.8","103"
"2014-01-02","147","121.5","147.6","37.9","1.825","122.4","98"
"2014-01-03","180","136","172.3","30.8","1.883","110.1","122"
"2014-01-04","170","128.7","159.2","40.3","1.577","74.9","131"
"2014-01-05","151","114.4","142.8","38.6","1.416","88.9","139"
"2014-01-06","207","157","189.5","42","1.749","109.3","142"
"2014-01-07","134","101.3","123.2","29","1.417","92.3","77"
"2014-01-08","125","93.4","118","15.8","1.896","69.4","32"
"2014-01-09","67","47.8","64.9","11.9","1.476","40.9","70"
"2014-01-10","91","67.3","87","17.4","1.361","55.3","66"
"2014-01-11","133","100.4","129.5","24.1","1.642","80","88"
"2014-01-12","124","92.2","122.9","17.4","1.825","62.8","58"
"2014-01-13","61","37.3","68.4","10.1","1.153","31.3","53"
"2014-01-14","64","41","71.3","11.2","0.964","38.5","96"
"2014-01-15","90","66.4","86.4","15.1","0.972","48.6","111"
"2014-01-16","132","99.7","135.2","20.2","1.411","95.1","106"
"2014-01-17","144","108.5","150.3","22.3","1.528","99.4","117"
"2014-01-18","93","68.9","97.3","19.5","0.882","49.7","129"
"2014-01-19","136","103.3","136.3","26.3","1.147","82.1","162"
"2014-01-20","138","104.7","142.1","22","1.364","92","149"
"2014-01-21","110","82.3","115.5","27","0.968","40.1","129"
"2014-01-22","70","50.5","76.1","13","0.877","51.5","112"
"2014-01-23","120","90.8","125.2","29.1","1.413","101.2","124"
"2014-01-24","90","66.2","93.8","20","1.005","82.3","106"
"2014-01-25","96","71.4","86.3","13","1.496","88.3","60"
"2014-01-26","103","77.2","88.7","14.2","1.395","64.8","112"
"2014-01-27","124","93.3","111.3","16.2","1.188","55.5","142"
"2014-01-28","111","83.4","97.3","16.5","1.134","67.3","148"
"2014-01-29","134","101.2","115.7","15.4","1.316","74.6","180"
"2014-01-30","112","83.9","93.5","16.7","1.24","66","182"
"2014-01-31","158","118.5","138.8","24","1.133","50.7","147"
"2014-02-01","72","51.2","57.2","11.5","0.787","30.3","112"
"2014-02-02","65","46.7","53.4","10.9","0.907","37.6","125"
"2014-02-03","69","49.7","62.8","8.3","1.053","41.6","130"
"2014-02-04","72","52","63.7","8.4","1.04","33.2","106"
"2014-02-05","51","35.3","43.9","9.7","0.995","24.9","111"
"2014-02-06","41","28.4","32.7","11.1","1.04","28.7","78"
"2014-02-07","34","22.7","30","4","1.192","24.3","9"
"2014-02-08","33","22.3","29","3.9","1.149","21.2","14"
"2014-02-09","14","8.7","12.3","2.6","1.013","21.2","20"
"2014-02-10","41","29","34.7","6.7","0.955","17.2","63"
"2014-02-11","60","42.5","49.9","11.3","0.74","21","73"
"2014-02-12","71","51.4","60.7","6.7","0.741","28.5","61"
"2014-02-13","47","32.4","37.3","6.1","0.739","28.5","43"
"2014-02-14","66","47.1","54.8","9.5","0.666","26.8","78"
"2014-02-15","71","51","62.5","8.8","0.715","37.6","50"
"2014-02-16","90","66.1","85.3","15.2","1.201","57.3","19"
"2014-02-17","146","110.7","165.5","24","1.895","83.9","24"
"2014-02-18","59","42.5","62.9","11","1.39","42.9","13"
"2014-02-19","23","15.2","22","7.6","1.025","33.2","43"
"2014-02-20","40","25.6","38.1","9.7","0.637","35.7","84"
"2014-02-21","86","63.3","97.8","24.9","0.845","82.5","98"
"2014-02-22","94","69.9","86.1","18.8","0.862","69","48"
"2014-02-23","87","64.6","81.6","14.9","0.871","65.1","182"
"2014-02-24","77","55.8","81.4","21","0.796","78.8","105"
"2014-02-25","68","48.1","76.9","20","0.933","75.4","70"
"2014-02-26","85","62.2","86","15.6","1.265","66","79"
"2014-02-27","63","44.9","63.9","15","1.037","55.6","164"
"2014-02-28","63","44.7","64.9","20.1","0.862","67.2","52"
"2014-03-01","64","45.3","64.8","21.9","0.905","62.5","60"
"2014-03-02","42","28.3","40.7","29.9","1.423","42","35"
"2014-03-03","65","46.5","62.3","12.7","1.429","47.5","29"
"2014-03-04","72","52.3","72.8","13.9","1.256","53.6","35"
"2014-03-05","40","24.4","41.1","13.4","1.088","43.5","51"
"2014-03-06","86","63","87","22","1.156","64.7","46"
"2014-03-07","39","26.7","38.7","7","0.959","39.3","23"
"2014-03-08","55","38.7","55.2","15.3","0.953","43.1","27"
"2014-03-09","30","19.8","28.3","5.6","0.808","36.3","45"
"2014-03-10","49","34.5","45","9.3","0.936","41.8","40"
"2014-03-11","63","44.9","63.6","13.2","1.117","51.8","33"
"2014-03-12","170","130.3","183","18","2.635","92.7","40"
"2014-03-13","65","44.1","68.3","9.5","1.218","46.8","79"
"2014-03-14","75","54.7","76.7","10.9","0.906","44.5","91"
"2014-03-15","88","64.8","88","20","0.881","59.2","53"
"2014-03-16","121","90.9","133.5","24.4","1.172","71","39"
"2014-03-17","161","122.4","183.6","28.2","1.697","88.9","80"
"2014-03-18","100","74.5","110.1","20","1.367","71.4","81"
"2014-03-19","91","67.3","100.6","18.8","1.197","68.4","133"
"2014-03-20","104","76.6","116.5","20.2","1.374","63.4","76"
"2014-03-21","68","49","67.3","10.9","0.742","29.3","80"
"2014-03-22","75","54.2","74.8","13.5","0.911","49.6","89"
"2014-03-23","109","81.4","119","30.6","1.083","80","193"
"2014-03-24","89","61","88.5","25.9","0.977","65.4","236"
"2014-03-25","81","59.1","86.7","26.8","0.979","78.2","171"
"2014-03-26","91","67.3","92.7","28.6","1.04","71.2","203"
"2014-03-27","69","49.3","71.2","21.5","0.892","60.4","125"
"2014-03-28","54","36.6","51.7","15.5","0.791","47.7","35"
"2014-03-29","62","43.8","57.6","14","0.891","57.8","50"
"2014-03-30","54","37.2","51.8","11","1.087","55","40"
"2014-03-31","43","29.2","40.1","7.6","1.015","54.7","60"
"2014-04-01","56","39","53.8","8.6","1.32","53.4","28"
"2014-04-02","52","35.4","47.7","11","1.288","60","65"
"2014-04-03","49","33.9","48.5","8.6","1.278","61.7","92"
"2014-04-04","82","59.9","81.4","14.7","1.018","61.9","141"
"2014-04-05","97","69.5","96","24.3","0.935","69.1","198"
"2014-04-06","88","64.8","81.5","14.2","0.942","64.6","69"
"2014-04-07","76","55.8","72","16","0.927","55.3","69"
"2014-04-08","85","62.8","86.1","16.3","1.013","67.4","48"
"2014-04-09","107","79.8","104","24.1","1.226","77.3","162"
"2014-04-10","68","48.4","71.3","20.7","0.824","58.2","150"
"2014-04-11","63","44","66","21.7","0.819","55.1","76"
"2014-04-12","63","44.2","69.1","22.1","0.804","57.5","98"
"2014-04-13","89","65.2","99.7","31.2","1.019","59.5","158"
"2014-04-14","89","65.5","95.3","22.2","1.075","60.4","45"
"2014-04-15","59","41","62.7","18.7","0.806","49.7","139"
"2014-04-16","65","46.5","67.7","19","0.802","51.3","75"
"2014-04-17","64","44.9","68.1","24.9","0.813","51.5","126"
"2014-04-18","60","40","61.5","21.5","0.739","47.1","149"
"2014-04-19","56","37.5","58.6","21.5","0.744","45.2","99"
"2014-04-20","82","59.7","89.8","28.5","1.033","56.4","41"
"2014-04-21","54","35.2","53.3","18.3","0.778","40.1","58"
"2014-04-22","58","39.8","60.5","18.1","0.992","46.1","28"
"2014-04-23","59","41.2","54.6","15.3","1.109","46.8","27"
"2014-04-24","75","54.1","76.4","16.6","0.892","55.5","47"
"2014-04-25","65","46.1","64.7","19.7","0.883","48.6","45"
"2014-04-26","49","33.4","47.8","14.3","0.929","51.7","56"
"2014-04-27","53","34","53.1","17.1","1.109","40.4","96"
"2014-04-28","58","37.1","56.2","17.4","1.112","33.2","147"
"2014-04-29","80","58.5","82.6","22.7","1.107","47.5","171"
"2014-04-30","56","39.4","49.4","8.2","0.974","37.9","65"
"2014-05-01","42","28.8","39.1","12.1","1.004","36.3","49"
"2014-05-02","51","34.4","51.2","14.4","1.139","43.2","102"
"2014-05-03","78","45","68.5","22.3","1.111","53.8","199"
"2014-05-04","64","44.7","64.5","16.2","0.96","45.7","71"
"2014-05-05","33","16.1","25","6.6","0.855","29.9","78"
"2014-05-06","46","31.4","40.6","9.7","0.964","39.7","36"
"2014-05-07","51","35.8","48.2","10.1","1.176","51.2","32"
"2014-05-08","57","40.5","57.4","15.7","1.3","53.1","35"
"2014-05-09","39","25.8","36.4","14.8","1.062","50.7","26"
"2014-05-10","37","23","34.1","13.5","0.792","39.3","60"
"2014-05-11","36","21.8","33","11.8","0.838","39.9","46"
"2014-05-12","65","46.8","63.2","14.1","1.139","46.1","56"
"2014-05-13","76","53.5","80.9","20.4","1.196","45.9","88"
"2014-05-14","41","23.3","39.7","13.3","0.758","31.6","85"
"2014-05-15","53","33.3","53.3","17.2","0.979","46.1","150"
"2014-05-16","54","34.9","54.5","17.7","0.986","45.4","70"
"2014-05-17","34","18","32.5","11.2","0.67","34.7","71"
"2014-05-18","43","27","42.9","16.6","0.874","50.5","74"
"2014-05-19","47","30.7","46.9","14.3","0.933","53.7","118"
"2014-05-20","57","39.7","55.3","18.8","1.055","63.6","94"
"2014-05-21","45","29.9","44","18.7","0.963","48","66"
"2014-05-22","37","19.1","34.3","12","0.813","41.9","124"
"2014-05-23","46","29.1","45.5","14.9","0.997","46.3","35"
"2014-05-24","44","28.1","43.6","16.5","0.943","38.9","57"
"2014-05-25","38","21.8","37.4","13","0.767","26.9","104"
"2014-05-26","47","31.3","49.5","16.5","0.834","33.1","130"
"2014-05-27","90","65.2","98.6","33.8","1.016","53.9","181"
"2014-05-28","63","42.3","68","22.2","0.87","42.1","147"
"2014-05-29","55","36.6","58.3","21.3","0.966","38.8","126"
"2014-05-30","46","28.9","45.6","19.2","0.91","33.7","102"
"2014-05-31","48","24.6","41.3","13.2","0.725","26.1","159"
"2014-06-01","36","19.6","31.7","13.8","0.676","23.5","112"
"2014-06-02","37","20.5","34.4","11.2","0.647","20.6","132"
"2014-06-03","37","22.1","37.4","13.1","0.816","37.8","97"
"2014-06-04","73","37.1","57.8","20.5","0.91","40.2","196"
"2014-06-05","37","20.1","35.1","13.6","0.752","23.1","126"
"2014-06-06","45","28.2","45","21.1","1.03","54.1","38"
"2014-06-07","72","51.8","71.9","22.8","1.219","71","71"
"2014-06-08","79","55.7","75.1","12.7","1.092","40.9","177"
"2014-06-09","80","41.7","56.4","14.7","1.003","38.7","236"
"2014-06-10","57","37.6","57.4","17.8","0.968","49","160"
"2014-06-11","68","48.4","62.7","13.4","1.072","52.8","58"
"2014-06-12","72","46.9","66.9","12.3","0.97","44.7","185"
"2014-06-13","103","68.1","100.5","18","1.089","63.3","196"
"2014-06-14","100","63.9","96.6","18.7","0.942","49","203"
"2014-06-15","93","64.8","95","19.8","0.976","43.5","203"
"2014-06-16","111","71.9","106.1","22.8","1.034","36.8","239"
"2014-06-17","39","20.7","37.7","12.8","0.761","33.4","126"
"2014-06-18","50","28.8","48.5","14.2","0.879","38.8","121"
"2014-06-19","39","20.3","37.2","12.7","0.756","31.6","109"
"2014-06-20","38","22","36.6","9.8","0.797","31.2","97"
"2014-06-21","37","21.7","34.2","8.3","0.855","34.1","108"
"2014-06-22","39","25.4","35.9","13.2","0.934","37.8","72"
"2014-06-23","35","21.1","34.2","14.5","0.895","33.8","81"
"2014-06-24","36","19.7","35.3","13.8","0.795","32.9","71"
"2014-06-25","45","26.7","44.4","13.9","0.853","39.1","56"
"2014-06-26","49","26.2","46.9","13.9","0.788","29.6","142"
"2014-06-27","58","25.1","44.7","13.3","0.739","29.2","207"
"2014-06-28","65","28.6","49","18","0.777","32.7","201"
"2014-06-29","51","24.7","44.1","16.6","0.733","30.7","189"
"2014-06-30","32","14.9","30.9","11.8","0.678","22.5","81"
"2014-07-01","38","19.5","36.9","18.9","0.661","30.5","58"
"2014-07-02","41","22.3","38.3","20.4","0.726","34","134"
"2014-07-03","44","24","42.3","12.2","0.736","29.3","155"
"2014-07-04","49","22.7","41","13.5","0.651","26.1","173"
"2014-07-05","52","21.9","44.1","11.6","0.643","24.2","173"
"2014-07-06","55","28.3","52.5","14.6","0.703","27.1","170"
"2014-07-07","72","51.2","79.1","17.7","0.911","55.1","148"
"2014-07-08","101","67","87.1","16.7","0.987","55.3","250"
"2014-07-09","103","55.5","75.9","14.8","0.929","50.7","309"
"2014-07-10","61","37.2","56.4","13.6","0.769","43.5","191"
"2014-07-11","36","23","34","11","0.742","34","62"
"2014-07-12","44","23.8","43.9","15.7","0.759","31.6","73"
"2014-07-13","38","20.9","36.6","12.6","0.655","26","121"
"2014-07-14","39","17.6","35.6","12.9","0.6","23","123"
"2014-07-15","45","21.2","39.7","11.1","0.694","28.3","167"
"2014-07-16","40","20","36.5","14","0.658","26","144"
"2014-07-17","51","28.2","50.9","14.2","0.695","33.4","145"
"2014-07-18","31","15.5","29.4","8.2","0.565","20.3","58"
"2014-07-19","35","15.7","33.7","11","0.563","23.2","77"
"2014-07-20","46","26.9","44.8","13","0.744","37.7","169"
"2014-07-21","70","48.6","78.9","28","1.037","54.4","122"
"2014-07-22","112","70.3","95.7","26.8","1.121","50.4","231"
"2014-07-23","101","67.2","99.9","30.3","0.928","42.9","234"
"2014-07-24","98","57.5","86.8","18.8","0.837","35.7","269"
"2014-07-25","72","40.3","55.7","12","0.743","36.3","232"
"2014-07-26","41","23.7","39.3","11.4","0.689","32.1","94"
"2014-07-27","34","17.3","31.3","11.1","0.647","22.7","111"
"2014-07-28","55","26.5","43.8","18.1","0.732","30.1","181"
"2014-07-29","86","40.4","66.1","23.8","0.765","42.1","253"
"2014-07-30","101","60.7","86.8","21","0.821","41.6","275"
"2014-07-31","96","55.7","85.1","24.4","0.833","39.7","263"
"2014-08-01","85","52","80.3","20.1","0.771","33.4","242"
"2014-08-02","107","52.1","76","21.5","0.812","36.9","292"
"2014-08-03","114","61.1","78","16.5","0.941","40.4","314"
"2014-08-04","74","47","64.3","14.9","0.883","38.1","213"
"2014-08-05","64","40.7","58.9","16.8","0.785","41.9","213"
"2014-08-06","53","34.1","51.5","10.8","0.803","39.7","111"
"2014-08-07","57","38.9","57","16.3","0.937","44.4","139"
"2014-08-08","66","34.9","50","13.1","0.821","41.4","229"
"2014-08-09","45","24.4","42.1","15.3","0.727","30","164"
"2014-08-10","46","24.1","41.9","12.6","0.722","23.3","146"
"2014-08-11","47","27","45.8","15.8","0.773","27.1","144"
"2014-08-12","44","24.3","43","12.5","0.775","26.6","144"
"2014-08-13","32","19.1","29.3","8.3","0.793","30.1","45"
"2014-08-14","40","24.8","38.7","12","0.815","31.5","76"
"2014-08-15","54","28.6","46.2","11.5","0.793","31","151"
"2014-08-16","51","31.1","51.5","18.4","0.798","35.8","135"
"2014-08-17","56","34.3","56.9","21.9","0.759","34.6","141"
"2014-08-18","51","27.3","48.8","11.5","0.715","29.6","168"
"2014-08-19","37","21.6","34.9","9.7","0.797","27.6","76"
"2014-08-20","28","18.5","25.2","8.5","0.864","35.3","16"
"2014-08-21","50","31.3","45.6","18.3","0.899","36.8","147"
"2014-08-22","52","34.4","50.6","17.3","0.932","44.6","153"
"2014-08-23","56","34.7","52.5","18.3","0.833","38.5","153"
"2014-08-24","44","22.5","36","15.6","0.642","27","171"
"2014-08-25","61","28.9","47","21.1","0.681","36","217"
"2014-08-26","66","29.6","49.2","22.5","0.681","37.1","202"
"2014-08-27","42","19.7","38.7","15.7","0.608","25.6","121"
"2014-08-28","35","15.4","33.5","14.2","0.575","23","84"
"2014-08-29","57","25.9","45.6","15","0.693","29.6","200"
"2014-08-30","67","34.3","56.7","21.9","0.744","40.8","202"
"2014-08-31","45","26.4","43.4","13.2","0.815","36.6","122"
"2014-09-01","45","24.3","43.4","16.5","0.811","30.2","140"
"2014-09-02","70","44","66.8","19.5","0.908","39.9","220"
"2014-09-03","65","32.1","55.7","17.2","0.753","30.1","204"
"2014-09-04","58","26.2","46.8","14.7","0.764","31.4","173"
"2014-09-05","73","52.8","76.9","19.5","1.039","60.6","70"
"2014-09-06","68","42.2","63.1","12","0.925","42.7","187"
"2014-09-07","59","38.2","58.2","14.2","0.816","37.3","128"
"2014-09-08","29","17.4","28.1","12.7","0.752","23","52"
"2014-09-09","44","27.2","40.8","11.9","0.879","32","128"
"2014-09-10","65","33.9","52.2","13.2","0.809","36.3","223"
"2014-09-11","60","34.1","55.8","19.1","0.822","41.6","199"
"2014-09-12","38","20.8","37.3","14.4","0.758","29.6","60"
"2014-09-13","39","23.3","38.4","13","0.831","31","88"
"2014-09-14","42","24.1","42.5","14.7","0.781","25.9","121"
"2014-09-15","53","36","52.2","10.6","0.833","26.1","93"
"2014-09-16","24","10.7","22.7","7.5","0.698","15.1","40"
"2014-09-17","37","18.2","35.9","13.6","0.751","21.3","59"
"2014-09-18","65","36.3","64.2","16.9","0.938","39.7","193"
"2014-09-19","97","66.4","98.5","30.9","1.087","51.5","178"
"2014-09-20","39","23.1","34.2","12","0.982","19.7","116"
"2014-09-21","48","30.1","48.9","13.9","0.829","31.5","122"
"2014-09-22","55","33.8","49.2","9.3","0.752","27.5","142"
"2014-09-23","61","38.8","60.1","10","0.699","30.8","152"
"2014-09-24","68","46.1","70.1","12.6","0.809","38.7","159"
"2014-09-25","80","53.7","85.2","17.7","0.929","47.4","165"
"2014-09-26","101","58.6","81.5","20.7","0.902","39.3","249"
"2014-09-27","52","30.3","49","17.3","0.714","34.3","165"
"2014-09-28","64","34.2","54.9","19.3","0.75","35","222"
"2014-09-29","72","42.7","67.4","18.5","0.815","37.8","209"
"2014-09-30","94","66.8","101.4","27.1","1.066","47.7","191"
"2014-10-01","74","53.3","72.3","11.8","0.999","31.8","161"
"2014-10-02","80","57.2","80.1","12.8","1.038","33.8","177"
"2014-10-03","63","43.8","61.6","7.8","0.965","29","135"
"2014-10-04","71","49.1","73.8","14.1","1.026","36.7","145"
"2014-10-05","78","47.5","74.5","15.8","0.855","31.1","170"
"2014-10-06","72","41.4","73.3","16","0.788","29.9","164"
"2014-10-07","83","54.3","86.3","16.4","0.906","40.2","183"
"2014-10-08","92","65","93.5","16.2","1.001","50.4","177"
"2014-10-09","79","52.1","78.3","16","0.906","45.6","157"
"2014-10-10","68","44.8","67","13.5","0.781","37.8","149"
"2014-10-11","67","44","68.3","15.1","0.737","43.1","159"
"2014-10-12","67","43.3","65.3","12.5","0.705","35.2","137"
"2014-10-13","67","45.4","68.5","11.9","0.72","31","141"
"2014-10-14","126","94.9","123.5","15.3","1.044","39","186"
"2014-10-15","119","88.1","114.5","14","1.094","52","194"
"2014-10-16","118","86.6","124.8","20.9","1.206","67","185"
"2014-10-17","107","74.4","109.4","22","1.106","64.5","238"
"2014-10-18","110","75.2","108.1","21.9","1.015","63.6","232"
"2014-10-19","103","64.1","93.2","17.5","0.923","53.1","216"
"2014-10-20","85","58","89.7","23.5","1.028","68.4","159"
"2014-10-21","73","52.7","84","28.1","0.934","55","151"
"2014-10-22","51","31.8","46.1","11","0.933","29.5","133"
"2014-10-23","54","36.6","54.8","10.7","0.977","48.3","81"
"2014-10-24","90","66.5","94.8","20.7","1.252","71.3","151"
"2014-10-25","120","90.1","120.5","25.7","1.319","73.1","196"
"2014-10-26","118","88.9","116.6","26.2","1.213","78.4","182"
"2014-10-27","99","70.5","99","15.3","1.065","58.8","182"
"2014-10-28","88","48.9","75","17.5","0.749","52.1","230"
"2014-10-29","81","44.7","69.5","18","0.714","45.8","213"
"2014-10-30","69","41.6","64.1","18.6","0.737","52.7","193"
"2014-10-31","88","65","89.8","24.1","0.846","68.5","192"
"2014-11-01","107","78.6","106.8","32.3","0.993","69.9","212"
"2014-11-02","70","49.4","63.6","13.5","1.062","34.7","74"
"2014-11-03","62","43.5","60.5","20.6","0.958","37.9","112"
"2014-11-04","85","62.5","90.9","30","1.153","63.4","94"
"2014-11-05","97","71.7","106.2","23.6","1.265","70.9","96"
"2014-11-06","61","43.6","46.2","9.2","1.197","40.4","36"
"2014-11-07","52","36","42.9","4.6","1.033","32.8","33"
"2014-11-08","19","10","15","3.8","0.981","29","36"
"2014-11-09","39","26.4","35.7","7.5","1.091","33.6","52"
"2014-11-10","34","20.9","29.7","6.8","1.12","35.5","25"
"2014-11-11","36","22.9","33.9","7","1.146","32.7","26"
"2014-11-12","26","15.8","23.7","7.2","1.063","29","34"
"2014-11-13","68","48.7","61.1","11","0.94","30.2","87"
"2014-11-14","69","49.7","67.8","12.8","0.987","39.1","101"
"2014-11-15","72","51.6","77.1","13.1","1.139","52.6","129"
"2014-11-16","76","55.3","74.6","14.8","1.103","46.8","122"
"2014-11-17","72","51.7","63.1","9.8","0.835","23.8","111"
"2014-11-18","77","55.6","65.5","11.1","0.811","26.9","115"
"2014-11-19","87","63.8","85.9","22.3","1.006","53","138"
"2014-11-20","97","71.7","99","22.9","1.238","73.5","160"
"2014-11-21","97","71.5","103.5","19.8","1.302","75.7","150"
"2014-11-22","102","71.9","100.7","20.7","1.263","69.6","207"
"2014-11-23","78","49","66","19.1","0.948","54.6","191"
"2014-11-24","61","42.1","62.9","21.2","1.009","63.6","135"
"2014-11-25","72","51","70.3","22.7","1.083","56.6","132"
"2014-11-26","97","71.7","90.6","21.8","1.506","51.1","129"
"2014-11-27","83","56.8","75","21.5","0.998","53","215"
"2014-11-28","80","57.9","75.7","19.3","1.105","58.9","58"
"2014-11-29","70","48.6","67.6","22.5","1.084","59.1","61"
"2014-11-30","55","37.2","58","15","0.956","47.1","60"
"2014-12-01","32","19.7","28.3","8.1","1.388","24.1","45"
"2014-12-02","84","61.5","68","14.2","1.229","21.6","61"
"2014-12-03","74","53.7","69.2","7.9","1.497","44.6","17"
"2014-12-04","22","9","14.6","4.8","0.748","22.6","60"
"2014-12-05","40","25","40.6","14.3","0.624","35.6","76"
"2014-12-06","57","38.3","59.1","21.6","0.766","52.8","75"
"2014-12-07","63","44.3","51.5","11.8","0.868","41.8","30"
"2014-12-08","53","37","50.7","12.4","0.861","37.5","69"
"2014-12-09","77","55.5","78.3","22","1.183","48.8","121"
"2014-12-10","92","67.8","86.6","28.7","1.15","41.5","120"
"2014-12-11","83","60.9","67.4","20.2","1.182","24","70"
"2014-12-12","62","40.7","71.1","19.7","0.943","20.7","93"
"2014-12-13","70","47.9","84.6","25.9","0.913","31.1","93"
"2014-12-14","80","57.1","95.6","21.1","1.172","50.5","108"
"2014-12-15","108","81","126.3","33.1","1.503","65.3","71"
"2014-12-16","75","53.8","80.4","31.4","0.973","26.2","109"
"2014-12-17","58","34.2","55.9","21.8","0.818","24.5","86"
"2014-12-18","63","40.8","70.4","20.7","0.913","50.3","71"
"2014-12-19","90","65.9","93.7","25.6","1.219","55","27"
"2014-12-20","76","53.5","80.5","17.5","1.317","44.4","91"
"2014-12-21","75","52.5","82.6","23.6","1.243","38.9","108"
"2014-12-22","84","61.2","90.7","25.5","1.207","38.9","107"
"2014-12-23","95","69.7","107.1","24.3","1.357","59.4","42"
"2014-12-24","101","75","111.5","17.9","1.625","54.1","69"
"2014-12-25","145","108.9","147.8","29","2.05","55.1","68"
"2014-12-26","113","84.2","110.6","16.3","1.205","43","77"
"2014-12-27","82","60","75.2","5.9","1.475","33.8","28"
"2014-12-28","56","38.5","51.6","8.5","1.488","27.3","60"
"2014-12-29","81","59.1","92","15","1.419","42.2","100"
"2014-12-30","108","78.4","140.6","18.5","1.945","58.1","74"
"2014-12-31","119","85.2","156","19.7","1.883","65.6","92"
"2015-01-01","71","48.2","86.2","20.6","1.012","43.2","116"
"2015-01-02","77","52.7","96.5","19.3","1.244","61.5","93"
"2015-01-03","134","101.3","153.7","29.3","1.661","96.1","137"
"2015-01-04","92","67.7","107.3","23.3","1.459","84.6","96"
"2015-01-05","82","60","88","28.2","1.431","78.1","34"
"2015-01-06","111","83","114.4","21.1","1.607","84.4","72"
"2015-01-07","62","43.1","60.3","16.2","1.841","35.7","28"
"2015-01-08","62","44","61.3","18.1","1.432","33","109"
"2015-01-09","78","56.3","73.4","22.3","1.259","50.2","93"
"2015-01-10","79","57.5","79","23.5","1.248","54.2","108"
"2015-01-11","75","54.3","68","14.1","1.179","45.3","54"
"2015-01-12","49","32.4","43","4.6","1.243","39.2","42"
"2015-01-13","24","12.9","22.1","5.1","1.183","36.6","48"
"2015-01-14","38","22.8","36.4","9.4","0.965","37","78"
"2015-01-15","61","43","62.3","9.6","0.918","54.1","88"
"2015-01-16","85","61.1","98","18","1.276","70.5","90"
"2015-01-17","68","48.5","67.5","14.5","0.879","54.8","98"
"2015-01-18","101","74.9","101.2","22.8","1.12","57.5","115"
"2015-01-19","89","65.7","94.5","19.8","1.129","60.4","115"
"2015-01-20","176","133.2","180.1","37.1","2.07","145.5","140"
"2015-01-21","163","123.9","157.9","33.1","1.866","120.2","138"
"2015-01-22","80","58.2","83.2","19.3","1.221","75.3","116"
"2015-01-23","88","64.4","96.3","30.7","1.092","90.9","130"
"2015-01-24","99","73.6","102.6","28.2","1.123","90.2","111"
"2015-01-25","93","68.8","91.6","22.6","1.153","70.8","70"
"2015-01-26","92","68.3","87","21.8","1.232","68.9","58"
"2015-01-27","88","64.8","82.8","22.2","1.106","68.3","66"
"2015-01-28","69","49.3","68.5","14.1","1.045","55.5","104"
"2015-01-29","72","51.7","82.8","18.8","1.034","67","114"
"2015-01-30","51","32.8","52.3","12.6","1.161","39.7","59"
"2015-01-31","52","35.6","51.2","12","0.97","37.8","45"
"2015-02-01","59","41.1","58.9","11.1","1.018","40.9","77"
"2015-02-02","75","53.6","79.1","14","1.153","61.3","96"
"2015-02-03","107","80","106.3","22.3","1.36","80","72"
"2015-02-04","69","49.2","62.3","11.6","1.335","41.7","25"
"2015-02-05","59","41.7","52.8","9.4","1.073","25.3","74"
"2015-02-06","117","87.7","110.5","25.8","1.134","51","72"
"2015-02-07","130","97.9","128.8","25.9","1.386","69.7","51"
"2015-02-08","89","65.4","86.3","18.2","0.991","40.6","115"
"2015-02-09","97","71.7","94.3","21.3","1.058","58.9","130"
"2015-02-10","125","94.3","125.5","23.7","1.211","78.8","146"
