"date","aqi","pm2.5","pm10","so2","co","no2","o3"
"2014-08-03","86","56.4","81.8","17.1","0.941","33.1","181"
"2014-08-04","116","73.8","104.7","17.2","0.974","36.3","268"
"2014-08-05","69","40.6","57.2","11","0.705","24.1","185"
"2014-08-06","56","28.5","47","11.1","0.715","22","190"
"2014-08-07","37","20.3","35","10.1","0.524","18.9","107"
"2014-08-08","41","24","39.7","11.1","0.568","20.3","60"
"2014-08-09","44","28.9","41","8.6","0.595","36.2","58"
"2014-08-10","73","52.3","68.7","17.8","1.092","39.7","140"
"2014-08-11","64","34","47.7","12.6","0.659","27.5","140"
"2014-08-12","56","34.4","52.8","14","0.724","42.8","115"
"2014-08-13","76","45.9","61.9","9.9","0.661","22.1","135"
"2014-08-14","46","25.8","36.2","10.7","0.84","30.3","103"
"2014-08-15","52","33.7","49.9","14.3","0.81","44","92"
"2014-08-16","58","39.9","44","10.7","0.682","26.3","124"
"2014-08-17","41","23.6","31.2","8.1","0.681","31.1","99"
"2014-08-18","58","41.5","47.8","15.4","1.066","47.8","66"
"2014-08-19","37","20.8","22.5","10.4","0.763","48.6","91"
"2014-08-20","40","25.1","28.8","9.8","0.823","49.4","81"
"2014-08-21","85","57.1","77","18.1","1.034","49.6","201"
"2014-08-22","66","42.3","38.3","11.5","0.684","30.5","130"
"2014-08-23","71","51","67.5","12.9","0.715","36.1","142"
"2014-08-24","96","66.5","89.7","21.3","0.864","38.3","202"
"2014-08-25","82","56.5","79.2","17.1","1.077","34.3","186"
"2014-08-26","97","65","87.9","15.9","0.954","41.6","166"
"2014-08-27","55","36","50.6","12.3","0.701","44.4","124"
"2014-08-28","55","37.1","56.2","13","0.634","33.9","128"
"2014-08-29","61","43.3","56.2","13.8","0.926","48.7","87"
"2014-08-30","40","20","31.3","11.5","0.552","28.4","117"
"2014-08-31","40","21.1","37.3","8.7","0.534","26.8","113"
"2014-09-01","52","34.4","48.5","12.5","0.742","29.1","131"
"2014-09-02","77","52.2","71.6","16.7","0.817","38","181"
"2014-09-03","61","42.7","53.7","16.3","1.057","47","124"
"2014-09-04","139","105.5","122.6","30.3","1.339","44.4","225"
"2014-09-05","121","80.5","94.9","13.4","0.938","32","205"
"2014-09-06","69","41.9","55.4","11","0.705","27.6","157"
"2014-09-07","58","33.8","47.2","10.8","0.663","27.7","147"
"2014-09-08","62","38.1","52.6","12.6","0.696","27.7","159"
"2014-09-09","54","33.3","46.4","10.7","0.638","22.8","127"
"2014-09-10","66","44.9","65.9","12.6","0.733","28.5","118"
"2014-09-11","55","15.6","38.3","12.8","0.639","30.4","135"
"2014-09-12","48","20.2","44.6","11","0.68","34.2","124"
"2014-09-13","42","15.7","24","9","0.628","27.3","89"
"2014-09-14","43","15.5","35.4","8.6","0.549","18.9","99"
"2014-09-15","42","13.9","30.4","10.2","0.553","22.1","113"
"2014-09-16","53","29.7","47.7","11.2","0.636","29.5","132"
"2014-09-17","46","19.5","40.3","12.9","0.572","27.9","117"
"2014-09-18","43","19.3","36.3","11.8","0.642","33.5","94"
"2014-09-19","56","37.3","53.4","15.3","0.916","59.6","74"
"2014-09-20","89","59.4","71.3","21.6","1.038","52.4","115"
"2014-09-21","51","12.8","29.8","12.4","0.542","20.3","127"
"2014-09-22","46","14.9","35.1","10.1","0.581","15.8","115"
"2014-09-23","27","12.5","17.1","9.5","0.671","23.4","53"
"2014-09-24","43","27.4","36.2","10.9","0.8","34.9","80"
"2014-09-25","72","47","69.7","14.7","0.786","50.2","182"
"2014-09-26","83","57","72.2","10.9","0.867","38","166"
"2014-09-27","66","40.3","50.4","10.9","0.744","30.6","144"
"2014-09-28","46","20","34.7","9.3","0.643","22.9","128"
"2014-09-29","79","53.9","87.3","20","1.009","40","174"
"2014-09-30","48","17.7","32.9","8.8","0.698","19.8","113"
"2014-10-01","49","20.3","47.1","12.9","0.589","29.7","122"
"2014-10-02","80","52.4","86.1","20.5","1.01","44.4","201"
